0	0.0364
0.00625	0.036758709
0.0125	0.034408037
0.01875	0.035747997
0.025	0.036582054
0.03125	0.034153733
0.0375	0.034226699
0.04375	0.037576263
0.05	0.036863953
0.05625	0.038151233
0.0625	0.036648252
0.06875	0.037536455
0.075	0.036645542
0.08125	0.037371239
0.0875	0.034680077
0.09375	0.035772643
0.1	0.037126666
0.10625	0.034489188
0.1125	0.034599641
0.11875	0.03486353
0.125	0.036307172
0.13125	0.035010159
0.1375	0.034322025
0.14375	0.03850312
0.15	0.037186907
0.15625	0.036473256
0.1625	0.039740072
0.16875	0.035675825
0.175	0.037265716
0.18125	0.038822411
0.1875	0.034695819
0.19375	0.038126267
0.2	0.037943449
0.20625	0.036252981
0.2125	0.038991575
0.21875	0.037330227
0.225	0.037719956
0.23125	0.036252253
0.2375	0.038725585
0.24375	0.037244455
0.25	0.038295085
0.25625	0.035661958
0.2625	0.036544081
0.26875	0.038437961
0.275	0.03756869
0.28125	0.035611027
0.2875	0.035416372
0.29375	0.037470536
0.3	0.037340623
0.30625	0.037344889
0.3125	0.034505695
0.31875	0.036990359
0.325	0.037310739
0.33125	0.036488433
0.3375	0.036758655
0.34375	0.038947011
0.35	0.037178896
0.35625	0.03550194
0.3625	0.034512302
0.36875	0.036870583
0.375	0.037244952
0.38125	0.037627941
0.3875	0.039148513
0.39375	0.037938067
0.4	0.037008768
0.40625	0.037524187
0.4125	0.034084265
0.41875	0.035933368
0.425	0.037470207
0.43125	0.034687591
0.4375	0.033817134
0.44375	0.038869105
0.45	0.037029134
0.45625	0.037851774
0.4625	0.034056178
0.46875	0.03491452
0.475	0.036785417
0.48125	0.038284122
0.4875	0.03830478
0.49375	0.039031137
0.5	0.036338926
0.50625	0.035585827
0.5125	0.034411862
0.51875	0.035109312
0.525	0.036989535
0.53125	0.035136776
0.5375	0.036629073
0.54375	0.035801484
0.55	0.03683712
0.55625	0.036127456
0.5625	0.034620462
0.56875	0.037015775
0.575	0.037981559
0.58125	0.03731454
0.5875	0.038437757
0.59375	0.039617639
0.6	0.039522736
0.60625	0.039645833
0.6125	0.041929205
0.61875	0.042686049
0.625	0.042160534
0.63125	0.041024076
0.6375	0.044185024
0.64375	0.043369364
0.65	0.044394843
0.65625	0.045196032
0.6625	0.044774205
0.66875	0.044837799
0.675	0.046025555
0.68125	0.044589134
0.6875	0.043365114
0.69375	0.048146011
0.7	0.046752566
0.70625	0.047504884
0.7125	0.048607992
0.71875	0.047431758
0.725	0.046975775
0.73125	0.048351581
0.7375	0.045222577
0.74375	0.046209307
0.75	0.046395085
0.75625	0.047191336
0.7625	0.043805766
0.76875	0.045030896
0.775	0.046210403
0.78125	0.04623985
0.7875	0.047227535
0.79375	0.044734707
0.8	0.04592164
0.80625	0.043452413
0.8125	0.041807318
0.81875	0.043920226
0.825	0.04512871
0.83125	0.044252701
0.8375	0.047404696
0.84375	0.044085152
0.85	0.045431533
0.85625	0.046222914
0.8625	0.046704172
0.86875	0.04351793
0.875	0.045030033
0.88125	0.043750153
0.8875	0.043563243
0.89375	0.046411319
0.9	0.045724135
0.90625	0.047036499
0.9125	0.043462923
0.91875	0.047623525
0.925	0.045713773
0.93125	0.04669496
0.9375	0.045961315
0.94375	0.046210045
0.95	0.044998882
0.95625	0.044015023
0.9625	0.045461498
0.96875	0.042509471
0.975	0.044479404
0.98125	0.045130412
0.9875	0.041456959
0.99375	0.045852998
1	0.044055283
1.00625	0.04311023
1.0125	0.043140709
1.01875	0.043829809
1.025	0.044326468
1.03125	0.043465894
1.0375	0.044842257
1.04375	0.043227298
1.05	0.043392916
1.05625	0.043805814
1.0625	0.043472229
1.06875	0.040635401
1.075	0.042454584
1.08125	0.042532106
1.0875	0.040318294
1.09375	0.04351346
1.1	0.042411436
1.10625	0.040595045
1.1125	0.041802954
1.11875	0.041855349
1.125	0.041863442
1.13125	0.040822102
1.1375	0.042008121
1.14375	0.040839454
1.15	0.041810574
1.15625	0.039352626
1.1625	0.037298141
1.16875	0.039912888
1.175	0.04145281
1.18125	0.042526214
1.1875	0.038015464
1.19375	0.042620765
1.2	0.041190134
1.20625	0.039133359
1.2125	0.037959506
1.21875	0.042075779
1.225	0.041022533
1.23125	0.038864056
1.2375	0.038052366
1.24375	0.042078171
1.25	0.04065
1.25625	0.037733222
1.2625	0.041842807
1.26875	0.041287761
1.275	0.041272533
1.28125	0.041584393
1.2875	0.04134139
1.29375	0.040684939
1.3	0.043090134
1.30625	0.044109855
1.3125	0.043720402
1.31875	0.046272727
1.325	0.04520281
1.33125	0.045327094
1.3375	0.045417537
1.34375	0.048550025
1.35	0.048010574
1.35625	0.048255279
1.3625	0.047828523
1.36875	0.047840687
1.375	0.049913442
1.38125	0.050028977
1.3875	0.050659653
1.39375	0.050179393
1.4	0.050511436
1.40625	0.048229685
1.4125	0.050638666
1.41875	0.050807424
1.425	0.051004584
1.43125	0.049428497
1.4375	0.052338958
1.44375	0.05070166
1.45	0.050292916
1.45625	0.051785452
1.4625	0.047673207
1.46875	0.048966145
1.475	0.049576468
1.48125	0.050702338
1.4875	0.050001015
1.49375	0.047896296
1.5	0.048455283
1.50625	0.045364286
1.5125	0.047306737
1.51875	0.047726565
1.525	0.047629404
1.53125	0.046451402
1.5375	0.04615845
1.54375	0.048869567
1.55	0.047398882
1.55625	0.048148241
1.5625	0.047995359
1.56875	0.048053584
1.575	0.046863773
1.58125	0.046068533
1.5875	0.044011782
1.59375	0.045456784
1.6	0.047224135
1.60625	0.046266384
1.6125	0.045354383
1.61875	0.047475939
1.625	0.047080033
1.63125	0.045339929
1.6375	0.043475138
1.64375	0.045757539
1.65	0.046931533
1.65625	0.046975045
1.6625	0.048555443
1.66875	0.046026511
1.675	0.04687871
1.68125	0.046122798
1.6875	0.04628517
1.69375	0.044830854
1.7	0.04622164
1.70625	0.04749295
1.7125	0.044425825
1.71875	0.047254258
1.725	0.046360403
1.73125	0.047312048
1.7375	0.047849972
1.74375	0.04439593
1.75	0.045395085
1.75625	0.043455641
1.7625	0.043785877
1.76875	0.042610457
1.775	0.045125775
1.78125	0.044884477
1.7875	0.042751727
1.79375	0.043765335
1.8	0.044752566
1.80625	0.04272239
1.8125	0.04332148
1.81875	0.041888026
1.825	0.043975555
1.83125	0.042858593
1.8375	0.045380018
1.84375	0.043215219
1.85	0.043794843
1.85625	0.041819334
1.8625	0.044082536
1.86875	0.044116549
1.875	0.042610534
1.88125	0.043370044
1.8875	0.041510149
1.89375	0.043512623
1.9	0.042722736
1.90625	0.043479023
1.9125	0.03867708
1.91875	0.040374904
1.925	0.042231559
1.93125	0.041724132
1.9375	0.043554414
1.94375	0.043439412
1.95	0.04223712
1.95625	0.040794295
1.9625	0.043773796
1.96875	0.043282909
1.975	0.042539535
1.98125	0.041901726
1.9875	0.042986725
1.99375	0.044443193
2	0.044938926
2.00625	0.044555046
2.0125	0.048997903
2.01875	0.04551828
2.025	0.048335417
2.03125	0.048192408
2.0375	0.047474168
2.04375	0.049295249
2.05	0.051129134
2.05625	0.050511317
2.0625	0.04988931
2.06875	0.049807417
2.075	0.052420207
2.08125	0.052749757
2.0875	0.051449082
2.09375	0.050288257
2.1	0.052608768
2.10625	0.050961811
2.1125	0.050063716
2.11875	0.053158891
2.125	0.051994952
2.13125	0.049471484
2.1375	0.053493109
2.14375	0.049538556
2.15	0.050978896
2.15625	0.048084492
2.1625	0.049591206
2.16875	0.050443495
2.175	0.049960739
2.18125	0.047680145
2.1875	0.048007327
2.19375	0.046471837
2.2	0.048440623
2.20625	0.045565032
2.2125	0.047752812
2.21875	0.045271974
2.225	0.04751869
2.23125	0.047654635
2.2375	0.045266223
2.24375	0.044323751
2.25	0.046995085
2.25625	0.046429281
2.2625	0.048015629
2.26875	0.046338395
2.275	0.046569956
2.28125	0.047093964
2.2875	0.044850948
2.29375	0.047866581
2.3	0.047043449
2.30625	0.045138011
2.3125	0.047910484
2.31875	0.047544448
2.325	0.046515716
2.33125	0.04480068
2.3375	0.045179119
2.34375	0.048682016
2.35	0.046686907
2.35625	0.044470893
2.3625	0.046076215
2.36875	0.046833821
2.375	0.046457172
2.38125	0.04722366
2.3875	0.046267348
2.39375	0.043833788
2.4	0.045126666
2.40625	0.046686151
2.4125	0.046624466
2.41875	0.044915753
2.425	0.044995542
2.43125	0.044678647
2.4375	0.042740096
2.44375	0.042298235
2.45	0.043763953
2.45625	0.042098347
2.4625	0.042526874
2.46875	0.040733661
2.475	0.043432054
2.48125	0.044613923
2.4875	0.045638222
2.49375	0.044257869
2.5	0.0432
2.50625	0.043060111
2.5125	0.043563518
2.51875	0.042029374
2.525	0.042467946
2.53125	0.040530961
2.5375	0.042454904
2.54375	0.040734629
2.55	0.041536047
2.55625	0.039466037
2.5625	0.039135427
2.56875	0.041880822
2.575	0.041204458
2.58125	0.04212804
2.5875	0.039084815
2.59375	0.040458328
2.6	0.040773334
2.60625	0.040705038
2.6125	0.040246175
2.61875	0.041577694
2.625	0.039942828
2.63125	0.038660021
2.6375	0.039156852
2.64375	0.040579917
2.65	0.040113093
2.65625	0.040591426
2.6625	0.037655558
2.66875	0.039564141
2.675	0.042384284
2.68125	0.040617165
2.6875	0.04356011
2.69375	0.045419547
2.7	0.045656551
2.70625	0.0471941
2.7125	0.04645146
2.71875	0.049183252
2.725	0.049230044
2.73125	0.048208453
2.7375	0.048529071
2.74375	0.050353096
2.75	0.051204915
2.75625	0.051393779
2.7625	0.051473554
2.76875	0.051878173
2.775	0.05158131
2.78125	0.051944517
2.7875	0.051052803
2.79375	0.04898217
2.8	0.050659377
2.80625	0.051519689
2.8125	0.048228349
2.81875	0.048453046
2.825	0.049939261
2.83125	0.050263821
2.8375	0.045905951
2.84375	0.049532263
2.85	0.048821104
2.85625	0.049042502
2.8625	0.045391712
2.86875	0.045606518
2.875	0.047305048
2.88125	0.044417715
2.8875	0.046552696
2.89375	0.04614892
2.9	0.045691232
2.90625	0.044852168
2.9125	0.042678772
2.91875	0.043747148
2.925	0.045479793
2.93125	0.042726258
2.9375	0.042137485
2.94375	0.043004337
2.95	0.045170866
2.95625	0.045771832
2.9625	0.047264612
2.96875	0.045636934
2.975	0.045464583
2.98125	0.045180404
2.9875	0.047534995
2.99375	0.04659674
3	0.045361074
3.00625	0.046193671
3.0125	0.044696622
3.01875	0.044532114
3.025	0.046060465
3.03125	0.043973016
3.0375	0.046283483
3.04375	0.044196793
3.05	0.04556288
3.05625	0.04611703
3.0625	0.04257593
3.06875	0.04620272
3.075	0.044968441
3.08125	0.044743696
3.0875	0.043345599
3.09375	0.044851675
3.1	0.044577264
3.10625	0.042129848
